gender,age,provience,city,area,degree,job,income_month,is_car,num_out_daily,dis_out_avg,order_daily,order_life,order_play,order_no_out,order_public,order_private,order_elec_bike,order_foot,order_others,is_public,agree_guilty,agree_new_national,agree_new_international,agree_vaccine,agree_mask_self-protect,agree_mask_safe_public-with-mask,agree_mask_safe_public-no-mask,agree_mask_public-no-mask-after-vaccine,agree_public_decline,agree_public_no-stop,agree_public_limit-people,agree_public_sign,agree_public_disinfect,agree_public_driver-check,agree_public_mask,agree_public_qr,agree_public_temp,agree_public_track,agree_public_multiple-time,agree_public_custom,agree_public_special,agree_public-eff_decline,agree_public-eff_no-stop,agree_public-eff_limit-people,agree_public-eff_sign,agree_public-eff_disinfect,agree_public-eff_driver-check,agree_public-eff_mask,agree_public-eff_qr,agree_public-eff_temp,agree_public-eff_track,agree_reason_convience,agree_reason_time,agree_reason_crowd,agree_reason_price,agree_reeason_friend,agree_reason_export,agree_reason_others,agree_choose_public_daily,agree_choose_public_play,agree_choose_public_weekday,agree_choose_public_holiday
2,5,辽宁,大连,沙河口,4,2,3,1,3,1,1,3,-2,2,1,2,-2,3,-2,2,4,4,4,4,4,4,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4
1,2,河南,郑州,登封,3,2,2,1,3,4,1,2,-2,3,-2,1,2,3,-2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4
1,5,河南,郑州,登封,2,2,1,2,5,2,1,2,-2,3,-2,-2,1,2,3,5,4,4,4,5,4,4,2,2,2,2,3,4,5,5,5,5,3,2,3,2,4,2,2,2,4,5,5,5,5,4,3,3,3,3,3,4,4,4,4,4,4,4
2,5,广东,珠海,香洲,4,2,3,1,3,2,1,2,3,-2,1,3,-2,2,-2,3,4,4,4,4,5,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2
2,5,广东,珠海,香洲,4,2,3,1,4,1,1,2,3,-2,2,1,-2,3,-2,3,4,4,4,4,4,4,2,2,2,3,4,4,5,5,5,4,4,4,4,4,4,2,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4
2,5,广东,珠海,香洲,4,3,4,1,3,4,1,2,3,-2,-2,1,3,2,-2,5,4,4,3,4,2,4,1,3,2,2,4,4,5,4,5,4,4,4,4,5,5,2,3,4,5,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4
2,6,广东,珠海,香洲,4,2,4,1,4,3,1,2,3,-2,-2,1,2,3,-2,4,4,5,4,3,5,2,2,2,3,5,4,4,5,5,5,3,3,5,3,3,4,3,5,3,5,5,4,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3
2,2,广东,广州,番禺,4,1,1,1,5,5,1,2,3,-2,2,-2,3,1,-2,2,4,4,3,4,5,4,1,1,1,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
1,2,广东,广州,番禺,4,1,1,1,4,5,1,2,3,-2,1,3,-2,2,-2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,5,广东,东莞,,4,2,3,1,3,2,1,2,3,-2,2,1,-2,3,-2,3,4,4,4,5,4,5,2,2,2,2,5,5,5,5,5,4,5,3,4,4,5,2,2,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2
1,5,广东,揭阳,揭西,4,3,3,1,3,3,1,2,-2,3,-2,1,2,3,-2,4,4,4,4,4,4,3,2,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3
2,5,广东,珠海,香洲,4,2,3,1,3,4,1,2,-2,3,2,1,-2,3,-2,3,4,4,4,4,4,4,1,1,2,4,4,4,5,5,5,4,4,3,4,4,5,2,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3
2,5,广东,揭阳,揭西,4,2,1,2,5,5,2,1,-2,3,-2,-2,1,2,3,5,5,5,5,5,5,5,1,2,3,3,4,5,5,5,5,5,5,3,4,4,4,3,4,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3
2,5,广东,东莞,,3,3,2,1,3,4,1,2,3,-2,-2,1,-2,2,3,5,4,4,4,4,4,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4
2,5,广东,江门,鹤山,4,2,1,1,3,5,1,2,3,-2,-2,1,-2,2,3,5,4,4,4,4,4,4,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1
2,5,广东,珠海,香洲,4,3,2,1,4,3,-2,1,3,2,3,1,-2,2,-2,3,4,4,3,4,5,4,1,1,3,3,3,5,5,5,5,5,5,1,5,5,5,3,3,3,5,3,3,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3
1,5,广东,江门,鹤山,4,2,4,1,3,4,1,2,3,-2,-2,1,-2,2,3,5,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,5,广东,中山,,4,2,4,1,4,3,1,2,-2,3,-2,1,-2,2,3,4,5,5,4,5,5,3,1,1,3,5,5,5,5,4,5,5,5,4,4,5,4,3,3,4,4,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4
1,2,广东,中山,,4,2,2,1,4,4,1,2,3,-2,3,2,1,-2,-2,1,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
2,1,广东,珠海,香洲,3,1,1,1,5,4,1,3,-2,2,1,2,-2,3,-2,3,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,3
2,5,广东,中山,,4,2,4,1,5,2,1,2,-2,3,-2,1,2,3,-2,5,5,5,5,5,5,2,1,2,4,3,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
1,4,安徽,亳州,谯城,3,2,2,2,3,4,1,2,3,-2,1,-2,3,-2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,3,河北,石家庄,元氏,4,3,4,1,5,3,2,1,3,-2,3,-2,1,-2,2,3,4,4,4,4,5,3,3,2,2,4,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,2,2
1,1,北京,北京,东城,1,1,1,1,1,1,1,2,3,-2,1,2,3,-2,-2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
1,2,广东,广州,天河,4,1,1,2,2,3,1,2,3,-2,1,3,2,4,-2,2,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2
2,7,海外,美洲,,5,2,4,1,5,4,3,1,-2,2,-2,1,3,-2,2,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5
2,5,广东,中山,,3,2,2,1,4,5,1,2,3,-2,2,-2,1,3,-2,3,3,3,3,3,4,4,2,2,4,2,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,2,2,2,2
2,1,广东,东莞,,4,1,1,1,5,5,1,2,3,-2,1,-2,-2,3,2,4,4,4,4,4,5,4,2,2,2,3,4,4,5,5,5,4,4,3,3,2,4,3,4,4,4,5,5,5,4,5,4,4,4,4,3,4,4,4,2,2,2,2
1,5,广东,中山,,3,2,2,1,4,2,1,2,-2,3,-2,1,2,3,-2,5,4,4,4,4,5,4,1,1,2,2,1,5,5,5,5,5,4,2,5,4,4,2,2,2,4,4,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3
2,5,广东,中山,,2,2,1,2,5,5,1,2,3,-2,3,2,1,-2,-2,5,4,4,4,4,4,4,2,2,2,3,4,4,5,4,5,5,5,5,5,3,4,3,3,3,4,4,4,4,4,4,4,2,2,2,2,3,3,3,2,2,2,1
1,4,广东,中山,,2,3,3,1,1,2,1,3,2,-2,-2,1,2,3,-2,4,4,4,4,4,4,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,3,3,3,4
1,4,广东,中山,,2,2,2,2,3,3,1,2,3,-2,-2,-2,2,1,3,5,3,3,3,3,4,3,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
1,5,广东,汕头,龙湖,4,3,4,1,2,3,-2,1,2,3,-2,1,-2,2,3,4,4,5,4,5,5,4,1,2,2,4,4,5,4,4,5,5,5,4,5,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,1,4
2,4,广东,中山,,2,2,2,1,4,5,2,1,3,-2,4,3,2,1,-2,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3
1,5,广东,中山,,3,2,2,1,4,2,1,2,-2,3,-2,1,2,3,-2,4,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,2,2,2,4,4,4,4,3,3,3,3
2,6,广东,江门,蓬江,4,3,1,1,3,3,2,1,3,-2,-2,3,-2,2,1,5,4,4,4,4,5,5,2,2,2,3,3,3,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,4,5,4,4,3,3,3,4,3,3,3,3,3,3,3
2,4,广东,中山,,2,3,1,1,4,5,1,2,3,-2,2,1,-2,3,-2,3,5,5,4,5,5,5,1,1,4,2,3,5,5,4,5,5,5,5,5,4,4,4,3,3,4,5,4,5,5,5,5,4,3,3,3,4,4,3,3,3,3,4
1,5,广东,中山,,4,2,4,1,1,2,1,2,3,-2,-2,1,-2,2,3,3,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4
2,5,广东,汕头,龙湖,3,3,3,1,4,2,3,1,2,-2,-2,1,-2,2,3,5,5,5,5,5,5,5,1,1,2,4,5,5,5,5,5,5,4,4,4,4,4,2,4,4,4,5,5,5,4,4,4,4,4,5,4,4,4,4,2,2,2,2
2,5,广东,汕头,龙湖,3,3,3,1,4,2,2,1,3,-2,-2,1,-2,2,3,5,5,5,5,5,5,5,1,1,2,4,4,4,5,5,5,4,4,4,4,4,4,2,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2
2,5,广东,中山,,4,2,3,1,4,1,1,2,-2,3,-2,1,-2,2,3,5,5,5,5,5,5,5,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
2,5,广东,汕头,金平,4,2,2,1,3,3,1,2,3,-2,-2,1,3,2,-2,4,4,4,3,5,4,4,4,4,2,3,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3
2,5,广东,深圳,龙岗,2,2,1,2,3,4,3,1,-2,2,1,3,-2,2,-2,3,4,4,4,4,4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,1,1,1,1
2,5,广东,汕头,金平,3,3,2,1,4,5,1,2,-2,3,-2,1,-2,2,3,5,5,5,5,5,5,4,1,3,4,3,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,2,2,2,2
2,4,广东,中山,,3,2,3,1,4,1,1,2,3,-2,-2,1,3,2,-2,3,4,4,4,4,4,5,1,2,4,4,4,4,4,4,5,4,5,4,4,4,5,3,3,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3
2,4,广东,中山,,4,2,4,1,4,3,1,2,-2,3,-2,1,2,3,-2,5,4,3,3,3,3,3,1,1,3,4,4,4,5,5,5,5,5,4,4,4,5,3,4,4,4,5,5,5,5,5,4,4,3,4,4,4,4,4,3,3,4,4
2,5,广东,深圳,宝安,2,2,2,1,5,5,1,2,-2,3,-2,1,3,2,-2,5,3,4,4,5,5,4,1,2,4,3,5,4,4,4,5,5,4,4,5,4,5,4,3,4,4,4,4,5,5,5,4,3,3,3,3,3,3,3,2,3,2,2
2,5,海南,海口,琼山,2,2,1,1,5,2,3,1,-2,2,-2,2,3,1,-2,5,5,4,3,5,4,3,2,2,2,3,3,4,4,5,4,4,3,3,4,3,5,3,3,4,4,5,5,4,3,3,3,3,3,2,3,3,3,3,3,4,4,3
2,4,广东,中山,,2,2,2,1,5,5,2,1,-2,3,-2,1,2,3,-2,4,4,4,3,4,5,5,1,1,2,2,5,5,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4
2,4,广东,中山,,3,2,2,1,3,1,2,1,3,-2,3,1,2,-2,-2,4,1,3,3,3,4,3,2,2,2,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4
2,4,广东,中山,,2,3,2,1,4,2,1,2,-2,3,-2,2,1,3,-2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2
2,4,广东,中山,,3,3,3,1,3,2,3,1,-2,2,-2,1,3,-2,2,5,3,4,4,4,5,5,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,广东,中山,,4,2,2,1,4,1,1,2,-2,3,-2,3,1,2,-2,4,4,4,4,4,4,2,2,2,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4
1,5,广东,佛山,禅城,3,2,3,1,3,3,1,2,3,-2,-2,1,2,3,-2,4,4,4,4,4,4,5,1,2,2,3,4,3,4,4,4,4,3,3,3,3,3,2,2,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4
1,1,广东,揭阳,揭西,3,1,1,1,2,1,1,2,3,-2,-2,-2,1,2,3,4,4,4,4,4,4,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3
1,2,广东,东莞,,3,1,1,2,5,5,-2,1,2,3,1,3,2,-2,-2,2,3,3,4,4,4,5,2,3,2,2,2,4,4,4,4,2,4,4,2,2,4,2,2,2,4,4,4,4,2,4,4,4,4,3,3,3,3,3,1,1,1,1
1,3,广东,广州,荔湾,5,2,4,1,4,1,1,2,3,-2,1,3,-2,2,-2,2,4,4,3,3,5,5,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,1,1,1,1
2,5,广东,汕头,潮阳,2,3,1,1,4,3,1,2,-2,3,-2,1,3,2,-2,4,3,4,4,4,4,3,2,2,3,2,4,4,4,4,4,4,4,2,2,4,4,2,2,4,4,4,4,4,4,4,2,3,4,3,3,4,4,3,3,4,2,4
1,4,广东,东莞,,3,3,4,1,3,1,1,2,-2,3,-2,1,3,2,-2,4,5,5,5,5,3,4,1,2,2,2,2,4,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3
2,5,广东,中山,,2,1,2,1,3,3,1,2,-2,3,-2,1,2,3,-2,4,4,4,3,4,4,4,2,2,4,4,4,3,4,3,3,4,3,4,3,4,4,5,4,4,3,4,4,4,4,3,4,3,4,4,4,3,4,3,2,3,2,3
2,1,广东,中山,,2,1,1,2,5,5,2,3,-2,1,-2,-2,1,2,3,4,2,4,5,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,5,5,5,5
1,5,广东,佛山,禅城,3,2,3,1,3,3,1,3,2,-2,-2,1,2,3,-2,4,4,4,4,4,4,4,4,2,2,2,3,3,4,4,4,4,3,3,3,3,3,2,2,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4
2,3,广东,广州,荔湾,4,2,2,1,3,4,1,2,3,-2,1,2,-2,3,-2,2,4,4,4,4,4,4,1,1,2,2,4,4,4,4,4,4,4,3,3,4,4,2,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,2,2
2,3,广东,深圳,龙岗,3,2,1,2,4,5,1,2,-2,3,1,2,-2,3,-2,3,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1
1,2,广东,广州,番禺,4,1,1,1,5,5,1,2,3,-2,1,-2,2,3,-2,2,3,2,3,4,2,3,1,3,1,2,3,3,3,3,2,2,3,2,2,3,3,3,2,3,4,3,2,3,3,3,3,2,3,2,4,3,2,3,3,2,2,3
2,2,广东,东莞,,4,1,1,1,3,2,1,2,3,-2,1,2,-2,3,-2,3,5,5,4,5,5,5,1,1,3,2,4,3,5,5,5,5,5,2,4,3,4,3,2,4,3,5,5,5,5,5,2,3,3,3,3,3,3,3,2,2,2,3
2,7,广东,佛山,禅城,3,3,2,1,3,3,1,2,-2,3,-2,1,3,2,-2,3,4,4,4,4,5,3,2,2,2,4,4,4,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,4,4,3,3,3,4,3,4,4,3,3
2,7,广东,佛山,禅城,2,3,1,1,3,4,3,2,-2,1,2,1,-2,3,-2,5,5,5,5,5,5,5,5,1,2,2,5,5,5,5,5,5,5,5,5,3,4,2,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,1,2,2,2
1,7,广东,佛山,禅城,1,3,2,1,3,3,2,1,3,-2,-2,3,2,1,-2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,2,广东,深圳,罗湖,3,1,1,2,3,4,1,2,3,-2,1,-2,-2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1
1,5,广东,广州,从化,4,2,4,1,3,4,1,2,3,-2,-2,1,2,3,-2,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4
2,4,广东,中山,,4,2,2,1,4,3,1,2,3,-2,3,2,1,-2,-2,4,4,4,4,4,5,5,2,2,1,1,1,2,5,5,5,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2,5,5,2,2,2,2
2,5,广东,中山,,2,2,1,2,2,5,1,2,-2,3,-2,-2,1,2,3,5,3,4,4,5,5,4,1,2,4,2,4,5,4,5,4,5,3,4,3,4,4,3,4,3,4,4,4,5,4,4,3,3,4,3,4,3,3,3,4,4,4,4
2,5,广东,佛山,禅城,3,2,2,1,5,5,2,3,-2,1,-2,1,-2,2,3,4,3,4,3,4,4,5,2,2,2,4,4,4,4,4,4,3,4,4,4,4,3,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4
2,5,广东,佛山,禅城,4,2,2,1,4,3,1,2,3,-2,2,1,-2,3,-2,3,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,2
1,1,广东,中山,,2,1,1,2,3,4,1,3,-2,2,-2,-2,1,3,2,5,1,4,3,4,5,5,1,2,2,3,2,5,5,4,5,4,4,4,4,3,4,2,3,2,5,5,4,5,4,5,1,3,3,4,3,3,4,3,4,3,3,3
2,4,广东,中山,,2,3,1,2,5,5,3,1,-2,2,3,-2,2,1,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4
2,5,广东,广州,从化,4,2,3,1,2,4,1,2,3,-2,-2,2,-2,1,3,4,4,4,4,4,4,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,2,湖北,武汉,武昌,4,1,1,1,4,3,1,2,3,-2,1,-2,2,3,-2,4,4,4,4,4,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,5,广东,中山,,2,3,2,1,4,4,1,2,-2,3,-2,1,2,3,-2,5,4,5,5,4,5,5,1,1,4,4,4,4,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,2,4,3,3,3,1,1,1,1
2,5,广东,中山,,3,2,3,1,4,1,1,2,3,-2,-2,1,2,3,-2,4,5,5,5,5,5,4,2,2,3,2,4,4,5,5,5,3,5,4,4,4,4,3,3,3,3,5,5,5,4,5,4,3,3,3,3,3,3,3,4,4,4,4
2,4,广东,中山,,3,2,2,1,4,4,1,2,3,-2,-2,2,1,3,-2,4,5,5,3,5,5,5,1,1,3,4,4,4,5,5,5,5,5,3,5,5,5,3,4,5,5,5,5,5,5,5,3,3,3,2,3,3,3,3,3,3,4,4
2,7,广东,佛山,禅城,2,3,1,2,3,4,-2,1,2,3,3,-2,2,1,-2,3,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,2,2,2,3,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3
2,4,广东,中山,,2,2,1,1,3,3,1,3,-2,2,-2,1,2,3,-2,5,5,5,4,5,5,5,1,1,3,5,3,3,4,4,4,5,5,2,4,3,4,3,4,4,4,4,4,5,5,5,3,3,3,3,3,3,3,3,4,4,4,4
2,4,广东,中山,,4,2,2,1,4,1,1,2,3,-2,1,2,3,-2,-2,1,4,4,3,3,5,4,1,1,3,4,2,3,5,5,5,4,4,2,3,4,3,3,4,3,3,5,5,5,4,4,3,4,4,4,4,3,3,3,2,2,2,2
1,2,广东,深圳,南山,3,1,1,1,3,4,1,2,3,-2,1,-2,2,3,-2,2,3,4,4,3,5,4,1,1,1,2,4,5,5,5,5,3,3,2,5,5,5,1,1,5,5,5,5,5,4,3,3,4,3,4,3,5,5,4,2,2,2,2
2,4,广东,中山,,3,2,2,2,3,4,1,2,-2,3,-2,3,1,2,-2,5,4,4,4,4,5,5,1,1,4,2,4,4,5,5,5,5,5,5,5,5,5,2,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
1,2,广东,广州,番禺,4,1,1,1,4,5,1,2,3,-2,1,-2,-2,2,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,7,福建,厦门,思明,5,3,4,1,5,4,-2,2,1,3,2,1,-2,3,-2,4,5,5,5,5,5,5,1,1,1,1,4,4,5,5,5,4,4,3,5,4,5,1,1,4,4,5,5,5,5,4,3,4,4,4,4,4,4,4,4,3,3,4
1,7,福建,厦门,思明,5,3,4,1,5,5,1,2,-2,3,2,1,-2,3,-2,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,4,3,3,4
1,7,福建,厦门,思明,5,3,4,1,5,5,1,2,3,-2,2,1,-2,3,-2,4,5,5,5,5,5,5,1,1,2,2,2,3,5,5,5,5,5,3,5,5,5,2,2,3,3,5,5,5,5,5,3,5,5,5,5,5,5,5,4,3,4,4
1,7,江苏,泰州,靖江,1,3,1,1,5,5,1,2,3,-2,1,-2,2,3,-2,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
2,4,广东,中山,,2,3,1,1,3,4,1,2,-2,3,-2,3,1,2,-2,4,4,4,4,4,5,2,2,2,3,5,4,5,5,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
2,7,福建,厦门,思明,4,3,3,1,3,3,2,1,3,-2,1,3,-2,2,-2,3,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,2,5,5,5,2,5,2,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,2,2,2,4
2,2,广东,珠海,金湾,4,1,1,1,3,4,1,2,3,-2,1,3,-2,2,-2,2,4,4,4,5,5,3,1,1,3,3,4,4,5,5,5,5,5,5,5,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2
1,5,广东,中山,,3,2,2,2,3,3,2,1,-2,3,-2,-2,1,2,3,3,4,4,4,4,4,4,2,2,3,4,3,4,4,4,4,4,3,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,2,2,2,2
2,2,广东,广州,天河,4,1,1,1,3,2,1,2,3,-2,1,4,2,3,-2,2,4,4,4,4,5,4,1,1,2,3,3,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,2,2
1,2,广东,广州,越秀,4,1,1,1,4,3,1,2,3,4,1,2,3,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1
2,2,广东,广州,天河,4,1,1,2,2,2,1,2,3,-2,2,-2,1,3,-2,3,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2
2,4,广东,中山,,2,3,2,1,4,3,1,2,-2,3,-2,1,2,-2,3,5,5,5,5,5,5,4,1,1,2,4,4,4,5,5,5,5,5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,4,4,2,4,4,4,4,4,4,4,4
2,5,广东,中山,,2,3,1,2,3,4,1,2,-2,3,3,-2,1,2,-2,1,4,4,3,4,4,4,2,2,2,4,4,4,4,4,4,4,4,2,3,3,4,3,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3
2,5,广东,中山,,2,3,1,1,3,4,1,2,3,-2,-2,2,1,-2,3,5,4,3,3,3,4,4,2,2,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,3,3,3,3,4,4,4,4
